loja,data,preco_combustivel,IPC,taxa_desemprego,evento
7,2011-01-14,2.911,191.4784939,8.818,False
7,2011-01-21,2.9730000000000003,191.5731924,8.818,False
7,2011-01-28,3.008,191.667891,8.818,False
7,2011-02-04,3.011,191.7625895,8.818,False
7,2011-02-11,3.037,191.8572881,8.818,True
7,2011-02-18,3.051,191.9178331,8.818,False
7,2011-02-25,3.1010000000000004,191.9647167,8.818,False
7,2011-03-04,3.2319999999999998,192.0116004,8.818,False
7,2011-03-11,3.372,192.05848400000002,8.818,False
7,2011-03-18,3.406,192.1237981,8.818,False
7,2011-03-25,3.4139999999999997,192.1964844,8.818,False
7,2011-04-01,3.4610000000000003,192.2691707,8.595,False
7,2011-04-08,3.532,192.3418571,8.595,False
7,2011-04-15,3.611,192.4225954,8.595,False
7,2011-04-22,3.636,192.5234638,8.595,False
7,2011-04-29,3.6630000000000003,192.6243322,8.595,False
7,2011-05-06,3.735,192.7252006,8.595,False
7,2011-05-13,3.767,192.826069,8.595,False
7,2011-05-20,3.8280000000000003,192.83131699999998,8.595,False
7,2011-05-27,3.795,192.83656509999997,8.595,False
7,2011-06-03,3.763,192.8418131,8.595,False
7,2011-06-10,3.735,192.84706119999998,8.595,False
7,2011-06-17,3.697,192.90347590000002,8.595,False
7,2011-06-24,3.661,192.9982655,8.595,False
7,2011-07-01,3.597,193.09305519999998,8.622,False
7,2011-07-08,3.54,193.18784480000002,8.622,False
7,2011-07-15,3.532,193.31254840000003,8.622,False
7,2011-07-22,3.545,193.51203669999998,8.622,False
7,2011-07-29,3.5469999999999997,193.711525,8.622,False
7,2011-08-05,3.554,193.9110133,8.622,False
7,2011-08-12,3.542,194.1105017,8.622,False
7,2011-08-19,3.4989999999999997,194.25006340000002,8.622,False
7,2011-08-26,3.485,194.3796374,8.622,False
7,2011-09-02,3.511,194.5092113,8.622,False
7,2011-09-09,3.5660000000000003,194.63878530000002,8.622,True
7,2011-09-16,3.596,194.7419707,8.622,False
7,2011-09-23,3.5810000000000004,194.80997130000003,8.622,False
7,2011-09-30,3.5380000000000003,194.8779718,8.622,False
7,2011-10-07,3.498,194.94597240000002,8.513,False
7,2011-10-14,3.491,195.0261012,8.513,False
7,2011-10-21,3.548,195.17899939999998,8.513,False
7,2011-10-28,3.55,195.33189769999998,8.513,False
7,2011-11-04,3.5269999999999997,195.4847959,8.513,False
7,2011-11-11,3.505,195.63769409999998,8.513,False
7,2011-11-18,3.4789999999999996,195.71847130000003,8.513,False
7,2011-11-25,3.424,195.7704,8.513,True
7,2011-12-02,3.378,195.82232869999999,8.513,False
7,2011-12-09,3.3310000000000004,195.8742575,8.513,False
7,2011-12-16,3.266,195.9841685,8.513,False
7,2011-12-23,3.173,196.17138930000002,8.513,False
7,2011-12-30,3.1189999999999998,196.3586101,8.513,True
7,2012-01-06,3.095,196.5458309,8.256,False
7,2012-01-13,3.077,196.7330517,8.256,False
7,2012-01-20,3.055,196.77966519999998,8.256,False
7,2012-01-27,3.0380000000000003,196.8262786,8.256,False
7,2012-02-03,3.031,196.87289209999997,8.256,False
7,2012-02-10,3.103,196.91950559999998,8.256,True
7,2012-02-17,3.113,196.94327109999998,8.256,False
7,2012-02-24,3.1289999999999996,196.9499007,8.256,False
7,2012-03-02,3.1910000000000003,196.9565303,8.256,False
7,2012-03-09,3.286,196.96315990000002,8.256,False
7,2012-03-16,3.486,197.0457208,8.256,False
7,2012-03-23,3.6639999999999997,197.2295234,8.256,False
7,2012-03-30,3.75,197.41332590000002,8.256,False
7,2012-04-06,3.8539999999999996,197.5971285,8.09,False
7,2012-04-13,3.9010000000000002,197.780931,8.09,False
7,2012-04-20,3.9360000000000004,197.7227385,8.09,False
7,2012-04-27,3.927,197.664546,8.09,False
7,2012-05-04,3.903,197.6063534,8.09,False
7,2012-05-11,3.87,197.54816090000003,8.09,False
7,2012-05-18,3.8369999999999997,197.5553137,8.09,False
7,2012-05-25,3.804,197.5886046,8.09,False
7,2012-06-01,3.764,197.62189540000003,8.09,False
7,2012-06-08,3.741,197.65518630000003,8.09,False
7,2012-06-15,3.7230000000000003,197.69229199999998,8.09,False
7,2012-06-22,3.735,197.7389345,8.09,False
7,2012-06-29,3.693,197.785577,8.09,False
7,2012-07-06,3.6460000000000004,197.8322195,7.872000000000001,False
7,2012-07-13,3.613,197.8788621,7.872000000000001,False
7,2012-07-20,3.585,197.9290378,7.872000000000001,False
7,2012-07-27,3.57,197.97921359999998,7.872000000000001,False
7,2012-08-03,3.528,198.02938930000002,7.872000000000001,False
7,2012-08-10,3.509,198.0795651,7.872000000000001,False
7,2012-08-17,3.545,198.10010569999997,7.872000000000001,False
7,2012-08-24,3.5580000000000003,198.0984199,7.872000000000001,False
7,2012-08-31,3.556,198.0967341,7.872000000000001,False
7,2012-09-07,3.596,198.09504840000002,7.872000000000001,True
7,2012-09-14,3.659,198.12671840000002,7.872000000000001,False
7,2012-09-21,3.765,198.358523,7.872000000000001,False
7,2012-09-28,3.7889999999999997,198.5903276,7.872000000000001,False
7,2012-10-05,3.779,198.8221322,7.557,False
7,2012-10-12,3.76,199.0539368,7.557,False
7,2012-10-19,3.75,199.14819630000002,7.557,False
7,2012-10-26,3.6860000000000004,199.21953169999998,7.557,False
7,2012-11-02,3.6039999999999996,199.29086709999999,7.557,False
7,2012-11-09,3.545,199.3622024,7.557,False
7,2012-11-16,3.4789999999999996,199.43136030000002,7.557,False
7,2012-11-23,3.45,199.4976149,7.557,True
7,2012-11-30,3.4360000000000004,199.5638695,7.557,False
7,2012-12-07,3.373,199.6301241,7.557,False
7,2012-12-14,3.303,199.71905780000003,7.557,False
7,2012-12-21,3.218,199.94406619999998,7.557,False
7,2012-12-28,3.108,200.16907450000002,7.557,True
7,2013-01-04,3.034,200.3940829,7.107,False
7,2013-01-11,2.957,200.61909119999999,7.107,False
7,2013-01-18,2.889,200.7382625,7.107,False
7,2013-01-25,2.872,200.815099,7.107,False
7,2013-02-01,2.998,200.8919355,7.107,False
7,2013-02-08,3.214,200.968772,7.107,True
7,2013-02-15,3.391,201.040053,7.107,False
7,2013-02-22,3.563,201.09744519999998,7.107,False
7,2013-03-01,3.638,201.15483740000002,7.107,False
7,2013-03-08,3.6239999999999997,201.21222969999997,7.107,False
7,2013-03-15,3.6069999999999998,201.24104730000002,7.107,False
7,2013-03-22,3.609,201.19842830000002,7.107,False
7,2013-03-29,3.605,201.1558092,7.107,False
7,2013-04-05,3.633,201.11319019999996,6.952999999999999,False
7,2013-04-12,3.642,201.0705712,6.952999999999999,False
7,2013-04-19,3.603,201.0705712,6.952999999999999,False
7,2013-04-26,3.568,201.0705712,6.952999999999999,False
7,2013-05-03,3.573,,,False
7,2013-05-10,3.609,,,False
7,2013-05-17,3.7030000000000003,,,False
7,2013-05-24,3.884,,,False
7,2013-05-31,3.87,,,False
7,2013-06-07,3.825,,,False
7,2013-06-14,3.7969999999999997,,,False
7,2013-06-21,3.736,,,False
7,2013-06-28,3.6910000000000003,,,False
7,2013-07-05,3.637,,,False
7,2013-07-12,3.583,,,False
7,2013-07-19,3.585,,,False
7,2013-07-26,3.582,,,False
8,2010-02-05,2.572,214.47145120000002,6.2989999999999995,False
8,2010-02-12,2.548,214.62141890000004,6.2989999999999995,True
8,2010-02-19,2.5140000000000002,214.6664878,6.2989999999999995,False
8,2010-02-26,2.5610000000000004,214.69407349999997,6.2989999999999995,False
8,2010-03-05,2.625,214.72165919999998,6.2989999999999995,False
8,2010-03-12,2.667,214.7492449,6.2989999999999995,False
8,2010-03-19,2.72,214.5764954,6.2989999999999995,False
8,2010-03-26,2.7319999999999998,214.37035669999997,6.2989999999999995,False
8,2010-04-02,2.719,214.164218,6.29,False
8,2010-04-09,2.77,213.9580793,6.29,False
8,2010-04-16,2.8080000000000003,213.8186357,6.29,False
8,2010-04-23,2.795,213.76811899999998,6.29,False
8,2010-04-30,2.78,213.71760240000003,6.29,False
8,2010-05-07,2.835,213.66708569999997,6.29,False
8,2010-05-14,2.8539999999999996,213.6655355,6.29,False
8,2010-05-21,2.826,213.9577839,6.29,False
8,2010-05-28,2.759,214.25003230000004,6.29,False
8,2010-06-04,2.705,214.5422806,6.29,False
8,2010-06-11,2.668,214.834529,6.29,False
8,2010-06-18,2.637,214.8324452,6.29,False
8,2010-06-25,2.653,214.7126286,6.29,False
8,2010-07-02,2.6689999999999996,214.5928119,6.315,False
8,2010-07-09,2.642,214.4729952,6.315,False
8,2010-07-16,2.623,214.4640599,6.315,False
8,2010-07-23,2.608,214.60296639999999,6.315,False
8,2010-07-30,2.64,214.7418728,6.315,False
8,2010-08-06,2.627,214.8807793,6.315,False
8,2010-08-13,2.6919999999999997,215.0196857,6.315,False
8,2010-08-20,2.6639999999999997,214.97798250000002,6.315,False
8,2010-08-27,2.6189999999999998,214.9362793,6.315,False
8,2010-09-03,2.577,214.89457599999997,6.315,False
8,2010-09-10,2.565,214.8528728,6.315,True
8,2010-09-17,2.582,214.8785562,6.315,False
8,2010-09-24,2.6239999999999997,214.9547795,6.315,False
8,2010-10-01,2.603,215.0310029,6.433,False
8,2010-10-08,2.633,215.1072262,6.433,False
8,2010-10-15,2.72,215.1757,6.433,False
8,2010-10-22,2.725,215.2248,6.433,False
8,2010-10-29,2.716,215.2739,6.433,False
8,2010-11-05,2.6889999999999996,215.32299999999998,6.433,False
8,2010-11-12,2.728,215.3721,6.433,False
8,2010-11-19,2.7710000000000004,215.2538714,6.433,False
8,2010-11-26,2.735,215.1077548,6.433,True
8,2010-12-03,2.708,214.96163810000002,6.433,False
8,2010-12-10,2.843,214.81552140000002,6.433,False
8,2010-12-17,2.8689999999999998,214.75108430000003,6.433,False
8,2010-12-24,2.886,214.7479069,6.433,False
8,2010-12-31,2.943,214.7447295,6.433,True
8,2011-01-07,2.9760000000000004,214.74155209999998,6.2620000000000005,False
8,2011-01-14,2.983,214.7930991,6.2620000000000005,False
8,2011-01-21,3.016,215.1729926,6.2620000000000005,False
8,2011-01-28,3.01,215.55288619999996,6.2620000000000005,False
8,2011-02-04,2.989,215.93277969999997,6.2620000000000005,False
8,2011-02-11,3.022,216.3126733,6.2620000000000005,True
8,2011-02-18,3.045,216.6310383,6.2620000000000005,False
8,2011-02-25,3.065,216.9247918,6.2620000000000005,False
8,2011-03-04,3.2880000000000003,217.21854539999998,6.2620000000000005,False
8,2011-03-11,3.4589999999999996,217.512299,6.2620000000000005,False
8,2011-03-18,3.488,217.7705442,6.2620000000000005,False
8,2011-03-25,3.4730000000000003,218.01458619999997,6.2620000000000005,False
8,2011-04-01,3.5239999999999996,218.2586281,6.297000000000001,False
8,2011-04-08,3.622,218.50267000000002,6.297000000000001,False
8,2011-04-15,3.7430000000000003,218.72625240000002,6.297000000000001,False
8,2011-04-22,3.807,218.8986857,6.297000000000001,False
8,2011-04-29,3.81,219.07111899999998,6.297000000000001,False
8,2011-05-06,3.906,219.24355240000003,6.297000000000001,False
8,2011-05-13,3.8989999999999996,219.4159857,6.297000000000001,False
8,2011-05-20,3.907,219.17469219999998,6.297000000000001,False
8,2011-05-27,3.786,218.9333986,6.297000000000001,False
8,2011-06-03,3.699,218.6921051,6.297000000000001,False
8,2011-06-10,3.648,218.45081150000001,6.297000000000001,False
8,2011-06-17,3.637,218.40214480000003,6.297000000000001,False
8,2011-06-24,3.594,218.4979481,6.297000000000001,False
8,2011-07-01,3.5239999999999996,218.5937514,6.425,False
8,2011-07-08,3.48,218.6895548,6.425,False
8,2011-07-15,3.575,218.77462169999998,6.425,False
8,2011-07-22,3.6510000000000002,218.8328475,6.425,False
8,2011-07-29,3.682,218.8910733,6.425,False
8,2011-08-05,3.6839999999999997,218.9492991,6.425,False
8,2011-08-12,3.638,219.0075249,6.425,False
8,2011-08-19,3.554,219.07019680000005,6.425,False
8,2011-08-26,3.523,219.1336097,6.425,False
8,2011-09-02,3.533,219.19702259999997,6.425,False
8,2011-09-09,3.5460000000000003,219.2604355,6.425,True
8,2011-09-16,3.5260000000000002,219.4442443,6.425,False
8,2011-09-23,3.467,219.788581,6.425,False
8,2011-09-30,3.355,220.13291759999998,6.425,False
8,2011-10-07,3.285,220.4772543,6.122999999999999,False
8,2011-10-14,3.2739999999999996,220.7960935,6.122999999999999,False
8,2011-10-21,3.353,220.9619484,6.122999999999999,False
8,2011-10-28,3.372,221.12780319999996,6.122999999999999,False
8,2011-11-04,3.332,221.2936581,6.122999999999999,False
8,2011-11-11,3.2969999999999997,221.45951290000002,6.122999999999999,False
8,2011-11-18,3.3080000000000003,221.6911738,6.122999999999999,False
8,2011-11-25,3.236,221.9491571,6.122999999999999,True
8,2011-12-02,3.1719999999999997,222.20714049999998,6.122999999999999,False
8,2011-12-09,3.158,222.4651238,6.122999999999999,False
8,2011-12-16,3.159,222.69109590000002,6.122999999999999,False
8,2011-12-23,3.112,222.87438619999998,6.122999999999999,False
8,2011-12-30,3.1289999999999996,223.0576765,6.122999999999999,True
8,2012-01-06,3.157,223.2409668,5.825,False
8,2012-01-13,3.261,223.4242571,5.825,False
8,2012-01-20,3.2680000000000002,223.5188055,5.825,False
8,2012-01-27,3.29,223.6133539,5.825,False
8,2012-02-03,3.36,223.7079023,5.825,False
8,2012-02-10,3.409,223.80245069999998,5.825,True
8,2012-02-17,3.51,223.96586209999998,5.825,False
8,2012-02-24,3.555,224.1809207,5.825,False
8,2012-03-02,3.63,224.3959793,5.825,False
8,2012-03-09,3.6689999999999996,224.6110379,5.825,False
8,2012-03-16,3.734,224.7657327,5.825,False
8,2012-03-23,3.787,224.8399424,5.825,False
8,2012-03-30,3.845,224.91415209999997,5.825,False
8,2012-04-06,3.891,224.98836180000004,5.678999999999999,False
8,2012-04-13,3.891,225.06257140000002,5.678999999999999,False
8,2012-04-20,3.877,225.1179914,5.678999999999999,False
8,2012-04-27,3.8139999999999996,225.1734114,5.678999999999999,False
8,2012-05-04,3.7489999999999997,225.22883140000002,5.678999999999999,False
8,2012-05-11,3.688,225.2842514,5.678999999999999,False
8,2012-05-18,3.63,225.30029080000003,5.678999999999999,False
8,2012-05-25,3.5610000000000004,225.3005779,5.678999999999999,False
8,2012-06-01,3.5010000000000003,225.300865,5.678999999999999,False
8,2012-06-08,3.452,225.30115209999997,5.678999999999999,False
8,2012-06-15,3.3930000000000002,225.31347430000002,5.678999999999999,False
8,2012-06-22,3.346,225.35588430000004,5.678999999999999,False
8,2012-06-29,3.286,225.3982943,5.678999999999999,False
8,2012-07-06,3.227,225.4407043,5.401,False
8,2012-07-13,3.2560000000000002,225.4831143,5.401,False
8,2012-07-20,3.3110000000000004,225.49300780000002,5.401,False
8,2012-07-27,3.407,225.50290139999998,5.401,False
8,2012-08-03,3.417,225.5127949,5.401,False
8,2012-08-10,3.4939999999999998,225.5226885,5.401,False
8,2012-08-17,3.571,225.60507969999998,5.401,False
8,2012-08-24,3.62,225.74184419999997,5.401,False
8,2012-08-31,3.638,225.8786088,5.401,False
8,2012-09-07,3.73,226.0153733,5.401,True
8,2012-09-14,3.717,226.16159810000002,5.401,False
8,2012-09-21,3.721,226.36458480000002,5.401,False
8,2012-09-28,3.6660000000000004,226.56757140000002,5.401,False
8,2012-10-05,3.617,226.7705581,5.124,False
8,2012-10-12,3.6010000000000004,226.97354480000004,5.124,False
8,2012-10-19,3.594,227.01841659999997,5.124,False
8,2012-10-26,3.5060000000000002,227.0369359,5.124,False
8,2012-11-02,3.386,227.05545530000003,5.124,False
8,2012-11-09,3.3139999999999996,227.0739747,5.124,False
8,2012-11-16,3.252,227.1065086,5.124,False
8,2012-11-23,3.2110000000000003,227.15772859999998,5.124,True
8,2012-11-30,3.207,227.2089486,5.124,False
8,2012-12-07,3.198,227.2601686,5.124,False
8,2012-12-14,3.168,227.3214378,5.124,False
8,2012-12-21,3.0980000000000003,227.44300230000002,5.124,False
8,2012-12-28,3.108,227.5645668,5.124,True
8,2013-01-04,3.161,227.6861313,5.212000000000001,False
8,2013-01-11,3.2430000000000003,227.80769590000003,5.212000000000001,False
8,2013-01-18,3.237,227.83908760000003,5.212000000000001,False
8,2013-01-25,3.227,227.83441009999999,5.212000000000001,False
8,2013-02-01,3.2439999999999998,227.8297327,5.212000000000001,False
8,2013-02-08,3.417,227.82505530000003,5.212000000000001,True
8,2013-02-15,3.475,227.8635,5.212000000000001,False
8,2013-02-22,3.597,228.00975,5.212000000000001,False
8,2013-03-01,3.7110000000000003,228.15599999999998,5.212000000000001,False
8,2013-03-08,3.658,228.30225,5.212000000000001,False
8,2013-03-15,3.622,228.4315779,5.212000000000001,False
8,2013-03-22,3.611,228.5186005,5.212000000000001,False
8,2013-03-29,3.6060000000000003,228.605623,5.212000000000001,False
8,2013-04-05,3.583,228.69264559999996,5.024,False
8,2013-04-12,3.529,228.7796682,5.024,False
8,2013-04-19,3.451,228.7796682,5.024,False
8,2013-04-26,3.417,228.7796682,5.024,False
8,2013-05-03,3.386,,,False
8,2013-05-10,3.392,,,False
8,2013-05-17,3.4539999999999997,,,False
8,2013-05-24,3.4939999999999998,,,False
8,2013-05-31,3.466,,,False
8,2013-06-07,3.4389999999999996,,,False
8,2013-06-14,3.431,,,False
8,2013-06-21,3.4789999999999996,,,False
8,2013-06-28,3.495,,,False
8,2013-07-05,3.4219999999999997,,,False
8,2013-07-12,3.4,,,False
8,2013-07-19,3.556,,,False
8,2013-07-26,3.62,,,False
9,2010-02-05,2.572,214.6554591,6.415,False
9,2010-02-12,2.548,214.8056534,6.415,True
9,2010-02-19,2.5140000000000002,214.8506185,6.415,False
9,2010-02-26,2.5610000000000004,214.87804530000003,6.415,False
9,2010-03-05,2.625,214.9054721,6.415,False
9,2010-03-12,2.667,214.93289900000002,6.415,False
9,2010-03-19,2.72,214.75972740000003,6.415,False
9,2010-03-26,2.7319999999999998,214.5531227,6.415,False
9,2010-04-02,2.719,214.3465181,6.3839999999999995,False
9,2010-04-09,2.77,214.13991349999998,6.3839999999999995,False
9,2010-04-16,2.8080000000000003,214.00018169999998,6.3839999999999995,False
9,2010-04-23,2.795,213.94961380000004,6.3839999999999995,False
9,2010-04-30,2.78,213.89904590000003,6.3839999999999995,False
9,2010-05-07,2.835,213.84847799999997,6.3839999999999995,False
9,2010-05-14,2.8539999999999996,213.8469819,6.3839999999999995,False
9,2010-05-21,2.826,214.1399162,6.3839999999999995,False
9,2010-05-28,2.759,214.4328505,6.3839999999999995,False
9,2010-06-04,2.705,214.7257848,6.3839999999999995,False
9,2010-06-11,2.668,215.0187191,6.3839999999999995,False
9,2010-06-18,2.637,215.0166484,6.3839999999999995,False
9,2010-06-25,2.653,214.8965756,6.3839999999999995,False
9,2010-07-02,2.6689999999999996,214.7765028,6.442,False
9,2010-07-09,2.642,214.6564301,6.442,False
9,2010-07-16,2.623,214.64744530000002,6.442,False
9,2010-07-23,2.608,214.7865779,6.442,False
9,2010-07-30,2.64,214.9257105,6.442,False
9,2010-08-06,2.627,215.06484300000002,6.442,False
9,2010-08-13,2.6919999999999997,215.2039756,6.442,False
9,2010-08-20,2.6639999999999997,215.16196459999998,6.442,False
9,2010-08-27,2.6189999999999998,215.11995359999997,6.442,False
9,2010-09-03,2.577,215.0779426,6.442,False
9,2010-09-10,2.565,215.0359315,6.442,True
9,2010-09-17,2.582,215.0615285,6.442,False
9,2010-09-24,2.6239999999999997,215.13783130000002,6.442,False
9,2010-10-01,2.603,215.2141341,6.56,False
9,2010-10-08,2.633,215.290437,6.56,False
9,2010-10-15,2.72,215.3589917,6.56,False
9,2010-10-22,2.725,215.4081762,6.56,False
9,2010-10-29,2.716,215.45736069999998,6.56,False
9,2010-11-05,2.6889999999999996,215.5065452,6.56,False
9,2010-11-12,2.728,215.55572969999997,6.56,False
9,2010-11-19,2.7710000000000004,215.43728540000004,6.56,False
9,2010-11-26,2.735,215.2909028,6.56,True
9,2010-12-03,2.708,215.1445203,6.56,False
9,2010-12-10,2.843,214.9981378,6.56,False
9,2010-12-17,2.8689999999999998,214.93349369999999,6.56,False
9,2010-12-24,2.886,214.9301534,6.56,False
9,2010-12-31,2.943,214.9268131,6.56,True
9,2011-01-07,2.9760000000000004,214.92347290000004,6.416,False
9,2011-01-14,2.983,214.97495869999997,6.416,False
9,2011-01-21,3.016,215.35540130000004,6.416,False
9,2011-01-28,3.01,215.7358438,6.416,False
9,2011-02-04,2.989,216.1162864,6.416,False
9,2011-02-11,3.022,216.49672900000002,6.416,True
9,2011-02-18,3.045,216.81548560000002,6.416,False
9,2011-02-25,3.065,217.1095679,6.416,False
9,2011-03-04,3.2880000000000003,217.4036503,6.416,False
9,2011-03-11,3.4589999999999996,217.6977326,6.416,False
9,2011-03-18,3.488,217.95633709999998,6.416,False
9,2011-03-25,3.4730000000000003,218.2007506,6.416,False
9,2011-04-01,3.5239999999999996,218.445164,6.38,False
9,2011-04-08,3.622,218.68957749999998,6.38,False
9,2011-04-15,3.7430000000000003,218.91349350000002,6.38,False
9,2011-04-22,3.807,219.0861659,6.38,False
9,2011-04-29,3.81,219.25883819999999,6.38,False
9,2011-05-06,3.906,219.43151060000002,6.38,False
9,2011-05-13,3.8989999999999996,219.60418289999998,6.38,False
9,2011-05-20,3.907,219.3622809,6.38,False
9,2011-05-27,3.786,219.12037880000003,6.38,False
9,2011-06-03,3.699,218.87847680000002,6.38,False
9,2011-06-10,3.648,218.6365747,6.38,False
9,2011-06-17,3.637,218.5877333,6.38,False
9,2011-06-24,3.594,218.6836874,6.38,False
9,2011-07-01,3.5239999999999996,218.7796415,6.404,False
9,2011-07-08,3.48,218.8755955,6.404,False
9,2011-07-15,3.575,218.96072420000002,6.404,False
9,2011-07-22,3.6510000000000002,219.0187895,6.404,False
9,2011-07-29,3.682,219.0768548,6.404,False
9,2011-08-05,3.6839999999999997,219.1349201,6.404,False
9,2011-08-12,3.638,219.19298540000003,6.404,False
9,2011-08-19,3.554,219.25561090000002,6.404,False
9,2011-08-26,3.523,219.3189965,6.404,False
9,2011-09-02,3.533,219.38238199999998,6.404,False
9,2011-09-09,3.5460000000000003,219.4457675,6.404,True
9,2011-09-16,3.5260000000000002,219.6297841,6.404,False
9,2011-09-23,3.467,219.9746423,6.404,False
9,2011-09-30,3.355,220.3195004,6.404,False
9,2011-10-07,3.285,220.6643585,6.053999999999999,False
9,2011-10-14,3.2739999999999996,220.9836849,6.053999999999999,False
9,2011-10-21,3.353,221.14982059999997,6.053999999999999,False
9,2011-10-28,3.372,221.3159563,6.053999999999999,False
9,2011-11-04,3.332,221.48209210000002,6.053999999999999,False
9,2011-11-11,3.2969999999999997,221.6482278,6.053999999999999,False
9,2011-11-18,3.3080000000000003,221.88039229999998,6.053999999999999,False
9,2011-11-25,3.236,222.13896830000002,6.053999999999999,True
9,2011-12-02,3.1719999999999997,222.3975443,6.053999999999999,False
9,2011-12-09,3.158,222.65612030000003,6.053999999999999,False
9,2011-12-16,3.159,222.88254840000002,6.053999999999999,False
9,2011-12-23,3.112,223.0661125,6.053999999999999,False
9,2011-12-30,3.1289999999999996,223.2496766,6.053999999999999,True
9,2012-01-06,3.157,223.43324080000002,5.667000000000001,False
9,2012-01-13,3.261,223.6168049,5.667000000000001,False
9,2012-01-20,3.2680000000000002,223.71142880000002,5.667000000000001,False
9,2012-01-27,3.29,223.80605269999998,5.667000000000001,False
9,2012-02-03,3.36,223.9006766,5.667000000000001,False
9,2012-02-10,3.409,223.9953006,5.667000000000001,True
9,2012-02-17,3.51,224.15886630000003,5.667000000000001,False
9,2012-02-24,3.555,224.37413840000002,5.667000000000001,False
9,2012-03-02,3.63,224.58941040000002,5.667000000000001,False
9,2012-03-09,3.6689999999999996,224.8046825,5.667000000000001,False
9,2012-03-16,3.734,224.95949019999998,5.667000000000001,False
9,2012-03-23,3.787,225.03367859999997,5.667000000000001,False
9,2012-03-30,3.845,225.107867,5.667000000000001,False
9,2012-04-06,3.891,225.18205550000002,5.539,False
9,2012-04-13,3.891,225.25624390000002,5.539,False
9,2012-04-20,3.877,225.3117488,5.539,False
9,2012-04-27,3.8139999999999996,225.3672537,5.539,False
9,2012-05-04,3.7489999999999997,225.4227585,5.539,False
9,2012-05-11,3.688,225.4782634,5.539,False
9,2012-05-18,3.63,225.4942498,5.539,False
9,2012-05-25,3.5610000000000004,225.4944288,5.539,False
9,2012-06-01,3.5010000000000003,225.4946078,5.539,False
9,2012-06-08,3.452,225.4947868,5.539,False
9,2012-06-15,3.3930000000000002,225.50706340000002,5.539,False
9,2012-06-22,3.346,225.5495841,5.539,False
9,2012-06-29,3.286,225.5921049,5.539,False
9,2012-07-06,3.227,225.6346256,5.277,False
9,2012-07-13,3.2560000000000002,225.6771463,5.277,False
9,2012-07-20,3.3110000000000004,225.68711209999998,5.277,False
9,2012-07-27,3.407,225.6970779,5.277,False
9,2012-08-03,3.417,225.70704369999999,5.277,False
9,2012-08-10,3.4939999999999998,225.7170094,5.277,False
9,2012-08-17,3.571,225.79953230000004,5.277,False
9,2012-08-24,3.62,225.93647290000004,5.277,False
9,2012-08-31,3.638,226.0734135,5.277,False
9,2012-09-07,3.73,226.21035409999996,5.277,True
9,2012-09-14,3.717,226.3567545,5.277,False
9,2012-09-21,3.721,226.55991380000003,5.277,False
9,2012-09-28,3.6660000000000004,226.76307319999998,5.277,False
9,2012-10-05,3.617,226.96623250000002,4.954,False
9,2012-10-12,3.6010000000000004,227.16939190000002,4.954,False
9,2012-10-19,3.594,227.21428799999998,4.954,False
9,2012-10-26,3.5060000000000002,227.2328068,4.954,False
9,2012-11-02,3.386,227.25132569999997,4.954,False
9,2012-11-09,3.3139999999999996,227.2698446,4.954,False
9,2012-11-16,3.252,227.3024293,4.954,False
9,2012-11-23,3.2110000000000003,227.3537683,4.954,True
9,2012-11-30,3.207,227.40510730000003,4.954,False
9,2012-12-07,3.198,227.4564463,4.954,False
9,2012-12-14,3.168,227.5178253,4.954,False
9,2012-12-21,3.0980000000000003,227.63944410000002,4.954,False
9,2012-12-28,3.108,227.7610629,4.954,True
9,2013-01-04,3.161,227.88268169999998,5.0489999999999995,False
9,2013-01-11,3.2430000000000003,228.0043006,5.0489999999999995,False
9,2013-01-18,3.237,228.0355358,5.0489999999999995,False
9,2013-01-25,3.227,228.0306176,5.0489999999999995,False
9,2013-02-01,3.2439999999999998,228.0256994,5.0489999999999995,False
9,2013-02-08,3.417,228.0207813,5.0489999999999995,True
9,2013-02-15,3.475,228.05908540000001,5.0489999999999995,False
9,2013-02-22,3.597,228.2054451,5.0489999999999995,False
9,2013-03-01,3.7110000000000003,228.35180490000002,5.0489999999999995,False
9,2013-03-08,3.658,228.49816459999997,5.0489999999999995,False
9,2013-03-15,3.622,228.6276239,5.0489999999999995,False
9,2013-03-22,3.611,228.71483199999997,5.0489999999999995,False
9,2013-03-29,3.6060000000000003,228.8020401,5.0489999999999995,False
9,2013-04-05,3.583,228.8892482,4.893,False
9,2013-04-12,3.529,228.9764563,4.893,False
9,2013-04-19,3.451,228.9764563,4.893,False
9,2013-04-26,3.417,228.9764563,4.893,False
9,2013-05-03,3.386,,,False
9,2013-05-10,3.392,,,False
9,2013-05-17,3.4539999999999997,,,False
9,2013-05-24,3.4939999999999998,,,False
9,2013-05-31,3.466,,,False
9,2013-06-07,3.4389999999999996,,,False
9,2013-06-14,3.431,,,False
9,2013-06-21,3.4789999999999996,,,False
9,2013-06-28,3.495,,,False
9,2013-07-05,3.4219999999999997,,,False
9,2013-07-12,3.4,,,False
9,2013-07-19,3.556,,,False
9,2013-07-26,3.62,,,False
10,2010-02-05,2.9619999999999997,126.4420645,9.765,False
10,2010-02-12,2.8280000000000003,126.4962581,9.765,True
10,2010-02-19,2.915,126.5262857,9.765,False
10,2010-02-26,2.825,126.55228570000001,9.765,False
10,2010-03-05,2.877,126.57828570000001,9.765,False
10,2010-03-12,3.034,126.6042857,9.765,False
